"","CustomerId","Large","Medium","Small","VLarge","VMedium","VSmall","HightRisk","LowRisk","MediumRisk"
"2785",2920,9,5,1,27715.100075,2088.999975,824.59999,0.0269224612511501,0.904873534913498,0.0682040038353518
"2786",2921,13,4,0,18068.800115,2867.599985,0,0,0.863032805482161,0.136967194517839
"2787",2922,17,3,0,32168.44995,3459.75004,0,0,0.902892931976045,0.0971070680239549
"2788",2923,11,5,0,14267.200085,1982.45,0,0,0.87800044987861,0.12199955012139
"2789",2924,17,5,1,18467.19999,4682.050125,5772.19993,0.199581968435843,0.638529532968305,0.161888498595852
"2790",2925,15,2,0,61085.14849,1512.00004,0,0,0.975845544477551,0.0241544555224487
"2791",2926,9,10,1,23173.59937,5703.300015,1649.19998,0.0540258996172602,0.759140533905551,0.186833566477189
"2792",2927,12,5,1,44342.94941,4562.64999,2473.79997,0.0481477012252586,0.863049197805365,0.0888031009693759
"2793",2928,11,3,0,16070.74985,734.00002,0,0,0.956321871751847,0.0436781282481534
"2794",2929,10,4,1,39939.8506,3647.599965,4122.99995,0.0864171246654597,0.837130024321255,0.076452851013285
"2795",2930,13,5,0,47651.148815,3077.69999,0,0,0.939330379803599,0.060669620196401
"2796",2931,11,6,0,59030.298305,3299.000025,0,0,0.947071439701863,0.0529285602981374
"2797",2932,13,2,0,83235.54745,1856.85,0,0,0.978178426561655,0.0218215734383448
"2798",2933,15,5,1,15216.05016,2440.75005,3298.39996,0.157402455392532,0.726122873394628,0.11647467121284
"2799",2934,8,3,1,27190.849345,2916.39997,824.59999,0.0266586062110004,0.879056699031723,0.0942846947572765
"2800",2935,12,3,1,17334.750015,1391.250015,1649.19998,0.0809415357488802,0.850776925207715,0.0682815390434049
"2801",2936,12,4,1,19500.900275,4618.35006,8245.9999,0.254779426703852,0.602525861329865,0.142694711966283
"2802",2937,15,4,1,28258.8006,4044.450005,1649.19998,0.0485738128348416,0.832305183075197,0.119121004089961
"2803",2938,13,4,0,22980.750075,3115.599995,0,0,0.880611656931225,0.119388343068775
"2804",2939,15,6,1,26564.00048,3022.850025,5772.19993,0.163245332071656,0.751264532084429,0.0854901358439152
"2805",2940,11,1,0,23819.500215,219.50001,0,0,0.990869004203772,0.00913099579622804
"2806",2941,16,4,1,75264.54801,4000.50007,3298.39996,0.0399498814342396,0.911596472733747,0.0484536458320134
"2807",2942,9,5,0,42388.199195,3346.000065,0,0,0.926838118538429,0.0731618814615713
"2808",2943,13,5,0,19760.60008,7275.900195,0,0,0.730886019973234,0.269113980026766
"2809",2944,10,8,0,88612.347685,7253.4501,0,0,0.924337456448571,0.0756625435514285
"2810",2945,10,5,1,61204.94948,2259.000005,2473.79997,0.0375172035813608,0.928223210313995,0.0342595861046438
"2811",2946,9,4,1,46921.94885,2666.599965,1649.19998,0.032187206088979,0.915769134154053,0.0520436597569685
"2812",2947,12,4,1,18327.650245,4121.75001,4947.59994,0.180589112121222,0.668965584354189,0.150445303524589
"2813",2948,11,2,0,43883.84969,3166.949955,0,0,0.93269083673615,0.06730916326385
"2814",2949,11,5,1,64843.54882,3554.300005,11544.39986,0.144409246048218,0.811129907985275,0.0444608459665072
"2815",2950,11,4,0,46868.398975,2944.10002,0,0,0.940896359761121,0.059103640238879
"2816",2951,13,3,0,29784.70007,2702.05004,0,0,0.916826089687307,0.0831739103126927
"2817",2952,10,7,1,65292.99849,4297.750065,4122.99995,0.0559325774854651,0.885764186657407,0.0583032358571276
"2818",2953,13,3,0,19092.64991,1427.75,0,0,0.930422895934683,0.0695771040653174
"2819",2954,12,5,0,30390.20045,4572.100085,0,0,0.869227710561467,0.130772289438533
"2820",2955,7,4,0,9709.84996,1769.500005,0,0,0.845853640633388,0.154146359366612
"2821",2956,12,8,0,22026.75008,3330.9,0,0,0.868643190930884,0.131356809069115
"2822",2957,11,5,1,42727.649175,3558.50007,3298.39996,0.0665207209278691,0.86171297027122,0.0717663088009111
"2823",2958,15,5,0,47636.85093,3974.70009,0,0,0.922988168124229,0.0770118318757707
"2824",2959,8,5,1,8920.24986,3927.65004,6596.79992,0.339259540186617,0.45874968205089,0.201990777762493
"2825",2960,10,4,1,12602.200135,3679.34998,2473.79997,0.131898362802541,0.671925614711873,0.196176022485586
"2826",2961,9,6,0,18711.90013,2968.900035,0,0,0.863063170528513,0.136936829471487
"2827",2962,9,2,1,14723.25003,1792.75007,824.59999,0.047553140359631,0.84906231350613,0.103384546134239
"2828",2963,8,3,0,11273.20005,2540.500065,0,0,0.816088372858093,0.183911627141907
"2829",2964,12,4,1,79912.89777,1826.20004,4122.99995,0.0480188588161976,0.930712151866717,0.0212689893170856
"2830",2965,10,3,0,16303.550195,2252.75006,0,0,0.87859918038387,0.12140081961613
"2831",2966,11,4,0,18176.15018,5651.55004,0,0,0.762815966802524,0.237184033197477
"2832",2967,12,2,0,13847.100025,1371.00002,0,0,0.909909908862082,0.0900900911379177
"2833",2968,13,6,0,31506.70012,4778.04999,0,0,0.868317957943352,0.131682042056648
"2834",2969,9,6,0,19238.30004,4577.05003,0,0,0.807810927970961,0.192189072029039
"2835",2970,14,4,1,24164.450325,2138.300015,4122.99995,0.135510214561746,0.794210499155451,0.0702792862828034
"2836",2971,8,7,0,4549.050015,5517.55001,0,0,0.451895377158387,0.548104622841613
"2837",2972,14,5,1,27798.850435,4008.95006,2473.79997,0.0721611574852125,0.810897101008496,0.116941741506292
"2838",2973,15,9,1,25795.00048,5500.45005,5772.19993,0.155720685243561,0.695889816589147,0.148389498167292
"2839",2974,12,5,0,21728.950125,4243.450055,0,0,0.836616946235579,0.163383053764421
"2840",2975,13,4,0,91271.147875,2617.349975,0,0,0.972122783568424,0.0278772164315759
"2841",2976,14,4,0,20312.89998,971.75002,0,0,0.954345031748232,0.0456549682517683
"2842",2977,10,3,1,13628.85011,2593.64996,4947.59994,0.233706970569951,0.643778258183108,0.12251477124694
"2843",2978,10,3,0,15763.50013,729.250005,0,0,0.955783601944443,0.0442163980555569
"2844",2979,11,6,0,36373.95006,2580.249955,0,0,0.933761957529447,0.0662380424705533
"2845",2980,9,5,1,47531.89875,4761.250015,6596.79992,0.112019114760755,0.80713092490955,0.0808499603296946
"2846",2981,12,6,0,22950.749905,4404.150025,0,0,0.838999592896701,0.161000407103299
"2847",2982,7,7,0,15075.24962,3368.500025,0,0,0.817363600686632,0.182636399313368
"2848",2983,12,5,0,12883.6001,1832.24999,0,0,0.875491393375563,0.124508606624437
"2849",2984,13,5,1,22579.300275,1667.949995,1649.19998,0.0636844032320607,0.871907155499044,0.0644084412688955
"2850",2985,13,6,1,25559.89998,2538.30003,1649.19998,0.0554401386526016,0.859231394629188,0.0853284667182101
"2851",2986,13,4,1,30112.99972,1936.94999,3298.39996,0.0933112858391615,0.851892662631341,0.054796051529497
"2852",2987,14,7,1,40449.400895,5346.350005,2473.79997,0.0512496993531691,0.837989999201333,0.110760301445498
"2853",2988,14,5,1,69842.69863,3378.399995,4122.99995,0.0533072338544609,0.903012639836691,0.0436801263088481
"2854",2989,12,2,0,21220.399835,1228.050045,0,0,0.945294661699822,0.0547053383001784
"2855",2990,13,1,1,125749.04606,777.5,2473.79997,0.0191766925138689,0.974796191870339,0.00602711561579212
"2856",2991,15,5,0,26772.000005,2090.950025,0,0,0.927555914318298,0.0724440856817019
"2857",2992,13,6,0,27798.300215,4156.150055,0,0,0.869935172726099,0.130064827273901
"2858",2993,14,3,0,25055.64996,2165.700005,0,0,0.920441124052093,0.0795588759479071
"2859",2994,11,3,1,22123.850195,3245.70001,824.59999,0.0314803108274687,0.844610343542393,0.123909345630138
"2860",2995,11,5,0,41608.199145,3704.35008,0,0,0.918248914630558,0.0817510853694416
"2861",2996,15,8,0,32848.450505,7613.800035,0,0,0.81182954646892,0.18817045353108
"2862",2997,15,4,0,79084.84889,3326.599965,0,0,0.959634249716286,0.040365750283714
"2863",2998,13,6,1,43509.249425,4504.850065,1649.19998,0.033207620065522,0.876084551153967,0.0907078287805109
"2864",2999,12,6,0,30556.700585,1878.60002,0,0,0.942081621413726,0.0579183785862742
"2865",3000,12,5,1,18752.900065,5557.500055,3298.39996,0.119469152967259,0.679236330831514,0.201294516201227
"2866",3001,18,2,0,29621.3503,839.550025,0,0,0.972438436945642,0.0275615630543579
"2867",3002,11,5,0,24381.050205,4813.40002,0,0,0.835126197516878,0.164873802483122
"2868",3003,11,6,1,18272.150135,2772.550005,6596.79992,0.238655641180134,0.661040467968004,0.100303890851863
"2869",3004,13,7,0,28890.45047,5360.050055,0,0,0.843504475180221,0.156495524819779
"2870",3005,14,7,1,26135.94997,4909.74997,1649.19998,0.0504421173955378,0.799389202412338,0.150168680192125
"2871",3006,9,3,1,10999.50032,2251.00001,824.59999,0.0585857273662402,0.781486459771109,0.159927812862651
"2872",3007,11,3,1,18577.499865,2648.999985,824.59999,0.0373949597064633,0.842474978563246,0.120130061730291
"2873",3008,12,6,1,17102.050275,3574.60004,2473.79997,0.10685753147544,0.738735102966054,0.154407365558505
"2874",3009,8,6,1,10912.000195,8471.30017,4947.59994,0.203346357018415,0.448483206877371,0.348170436104214
"2875",3010,12,6,0,79002.997755,2122.9,0,0,0.97383203072327,0.0261679692767303
"2876",3011,9,4,1,24498.500065,2641.29999,3298.39996,0.108363830922149,0.804860341706379,0.0867758273714728
"2877",3012,11,5,0,15864.29994,2728.25,0,0,0.853261117554917,0.146738882445083
"2878",3013,11,3,1,35833.80019,2084.75003,824.59999,0.0212837620464627,0.924906725337759,0.0538095126157786
"2879",3014,13,5,0,21587.80038,3873.850105,0,0,0.847855499105128,0.152144500894872
"2880",3015,13,7,0,14793.35004,4515.349985,0,0,0.76614945702436,0.23385054297564
"2881",3016,13,5,0,34865.69985,3791.550065,0,0,0.90191878435903,0.0980812156409704
"2882",3017,10,4,0,88362.397765,2307.15005,0,0,0.974554300693024,0.0254456993069763
"2883",3018,13,6,0,33589.050115,4056.65009,0,0,0.892241343157134,0.107758656842866
"2884",3019,10,2,0,17000.899915,823.25001,0,0,0.953812663523139,0.0461873364768615
"2885",3020,9,5,1,16767.300145,4475.50008,3298.39996,0.134402553059163,0.68323064962603,0.182366797314807
"2886",3021,11,3,0,16782.550255,2558.5,0,0,0.867716594173133,0.132283405826867
"2887",3022,11,4,1,16207.700345,2631.250015,4947.59994,0.20799989395688,0.68138087030636,0.11061923573676
"2888",3023,11,5,0,45688.700015,3020.549995,0,0,0.937988164581062,0.0620118354189375
"2889",3024,13,4,1,40577.499605,3219.499985,824.59999,0.0184798393101442,0.909369004852694,0.0721511558371615
"2890",3025,18,3,0,59421.04898,3052.50008,0,0,0.951139320145421,0.0488606798545791
"2891",3026,16,3,0,79354.54882,2997.349965,0,0,0.963603146870659,0.036396853129341
"2892",3027,14,6,0,16178.25009,3815.050005,0,0,0.809183577154725,0.190816422845275
"2893",3028,9,4,0,12690.00022,3754.05003,0,0,0.771707701391876,0.228292298608124
"2894",3029,12,4,0,55187.599165,2944.900015,0,0,0.949341589359826,0.0506584106401737
"2895",3030,15,3,1,34706.850375,1956.55005,1649.19998,0.0430458899308952,0.905886053364067,0.051068056705038
"2896",3031,12,3,1,20785.10042,1653.650005,4947.59994,0.180659338468227,0.758958391424202,0.0603822701075708
"2897",3032,12,2,1,37963.19959,1440.50003,2473.79997,0.0590722940533614,0.906529758502231,0.0343979474444071
"2898",3033,12,3,0,38305.151065,5758.75,0,0,0.869309120145647,0.130690879854353
"2899",3034,12,6,0,16946.900225,5035.85001,0,0,0.770918108236424,0.229081891763576
"2900",3035,10,2,0,14060.69994,1662.00007,0,0,0.894292960563839,0.105707039436161
"2901",3036,9,4,0,68457.74824,1686.24999,0,0,0.975960167191057,0.0240398328089431
"2902",3037,12,4,1,45235.89876,2904.050055,2473.79997,0.0488760471094198,0.893747249431289,0.0573767034592911
"2903",3038,10,7,0,12707.30015,3263.799975,0,0,0.795643384021425,0.204356615978575
"2904",3039,13,4,0,19034.3001,3116.00003,0,0,0.859324703877049,0.140675296122951
"2905",3040,5,7,1,12476.100005,5714.85005,2473.79997,0.119711100642748,0.603738249429901,0.276550649927351
"2906",3041,12,5,1,18482.50013,7948.70001,1649.19998,0.0587313561399495,0.65819931521688,0.28306932864317
"2907",3042,13,2,0,23785.65015,1783.250015,0,0,0.930257069975931,0.0697429300240689
"2908",3043,17,8,0,29985.25031,4909.150025,0,0,0.859314102610441,0.140685897389559
"2909",3044,10,9,1,46041.69925,7926.100015,5772.19993,0.0966220289216728,0.770701370445507,0.13267660063282
"2910",3045,14,4,0,79317.94901,3963.300005,0,0,0.952410656037517,0.0475893439624826
"2911",3046,12,5,0,35757.64905,5428.35007,0,0,0.868199140824922,0.131800859175078
"2912",3047,14,8,1,21417.95017,6864.50016,4122.99995,0.127231682151463,0.660936662966808,0.211831654881729
"2913",3048,14,6,0,23639.99977,6419.849985,0,0,0.78643106877365,0.21356893122635
"2914",3049,10,1,0,74097.19798,466.5,0,0,0.993743604292197,0.00625639570780312
"2915",3050,15,5,1,22450.100335,2818.250055,824.59999,0.0316024051704037,0.860389492489427,0.108008102340169
"2916",3051,12,8,0,38289.94883,4338.30002,0,0,0.898229457295664,0.101770542704336
"2917",3052,19,3,1,34178.500185,4565.00006,4947.59994,0.113240452152739,0.78227602510074,0.104483522746522
"2918",3053,15,2,1,29852.450365,1488.79997,824.59999,0.0256358834499427,0.928079005012282,0.046285111537775
"2919",3054,12,2,1,13305.649805,799.399985,4122.99995,0.226189856227592,0.729954657507973,0.0438554862644346
"2920",3055,8,3,1,16185.000185,1496.29997,3298.39996,0.15721864192147,0.771460034999647,0.0713213230788833
"2921",3056,12,5,0,43457.69939,3217.94999,0,0,0.931057199358883,0.0689428006411166
"2922",3057,11,4,0,17094.549855,1670.90003,0,0,0.91095870121741,0.0890412987825898
"2923",3058,9,4,0,49262.248445,4133.75003,0,0,0.922583149523172,0.0774168504768278
"2924",3059,14,5,1,18891.300215,3922.400045,2473.79997,0.0978269875432444,0.74706080249831,0.155112209958446
"2925",3060,13,5,1,19121.7003,3765.500065,4122.99995,0.152646033791549,0.707943668576973,0.139410297631478
"2926",3061,11,4,1,27349.70066,2025.20001,2473.79997,0.0776734975144656,0.858738350714706,0.0635881517708284
"2927",3062,13,4,1,75227.048145,1941.25002,4947.59994,0.060251425779617,0.916108206583926,0.0236403676364565
"2928",3063,19,4,0,64202.948685,1400.750005,0,0,0.978648307443472,0.0213516925565283
"2929",3064,10,6,0,18036.79993,5566.000045,0,0,0.764180518798808,0.235819481201192
"2930",3065,12,2,1,55290.99927,807.649995,8245.9999,0.12815362282658,0.859294439980804,0.0125519371926161
"2931",3066,13,3,0,57686.598835,1984.000055,0,0,0.966750793658743,0.0332492063412572
"2932",3067,13,3,1,30841.550655,1877.75005,4122.99995,0.111909405132126,0.837123363815077,0.050967231052797
"2933",3068,15,5,1,47094.548985,1538.75,1649.19998,0.0327986876934648,0.936599213531153,0.0306020987753825
"2934",3069,14,3,1,46628.49883,1328.75,1649.19998,0.0332456771158258,0.939968490963625,0.0267858319205494
"2935",3070,11,4,1,12158.200065,2142.60004,1649.19998,0.103398117317314,0.762269592489472,0.134332290193214
"2936",3071,12,4,1,29912.15001,6142.500185,9070.59989,0.201009409873944,0.662869456759931,0.136121133366124
"2937",3072,10,5,1,68104.148715,4156.15002,2473.79997,0.0331013555106204,0.911286145081235,0.0556124994081442
"2938",3073,9,5,0,9454.15002,4452.4,0,0,0.679834323135739,0.320165676864261
"2939",3074,12,4,0,15726.29998,2726.5,0,0,0.852244645638867,0.147755354361133
"2940",3075,12,3,1,16353.59984,1386.949985,4947.59994,0.218069784942642,0.720799184128623,0.0611310309287356
"2941",3076,12,3,1,35301.39974,1154.55,2473.79997,0.0635452318195754,0.906797500702452,0.0296572674779727
"2942",3077,7,5,1,27004.699435,5852.250005,4122.99995,0.11149284999062,0.73025247141908,0.1582546785903
"2943",3078,10,3,0,26927.600305,1581.800015,0,0,0.944516545516731,0.0554834544832685
"2944",3079,11,1,0,20709.150245,176.25,0,0,0.99156109062156,0.00843890937843983
"2945",3080,16,5,0,33643.54973,4190.55006,0,0,0.889238806175914,0.110761193824086
"2946",3081,9,6,1,13982.74989,5498.300025,5772.19993,0.228572558598547,0.553701007823692,0.217726433577761
"2947",3082,11,2,1,20295.000055,2099.15001,6596.79992,0.227546869744289,0.700046051112526,0.0724070791431846
"2948",3083,11,8,0,15985.900085,8250.44999,0,0,0.65958364339231,0.340416356607689
"2949",3084,9,5,1,37517.399205,2401.150005,824.59999,0.0202389851101642,0.920827180560701,0.0589338343291343
"2950",3085,15,6,0,45657.201395,2873.250025,0,0,0.940794904211093,0.059205095788907
"2951",3086,11,5,0,28133.900565,4293.30003,0,0,0.867601891275746,0.132398108724254
"2952",3087,12,3,0,14719.04983,3122.49994,0,0,0.824987179911333,0.175012820088667
"2953",3088,13,8,0,16259.04977,4168.80003,0,0,0.795925656845196,0.204074343154804
"2954",3089,13,3,1,48162.94892,4683.25012,9895.19988,0.157714046073743,0.767642254540919,0.0746436993853372
"2955",3090,15,3,0,38511.60016,2469.75008,0,0,0.939734780197911,0.0602652198020892
"2956",3091,16,3,1,35518.70031,1645.6,5772.19993,0.134435734112828,0.827237900421853,0.0383263654653191
"2957",3092,16,5,0,27138.29976,5589.80002,0,0,0.829204871117635,0.170795128882365
"2958",3093,12,5,0,22383.649955,3441.25005,0,0,0.866746819955402,0.133253180044598
"2959",3094,14,3,1,19893.700395,7219.85012,5772.19993,0.175522828334228,0.604933751725428,0.219543419940344
"2960",3095,13,2,0,17314.55003,558,0,0,0.968778937585103,0.031221062414897
"2961",3096,15,5,0,22455.40008,3304.850075,0,0,0.871707376476756,0.128292623523244
"2962",3097,11,3,0,22317.35028,1175.30001,0,0,0.949971587049917,0.0500284129500827
"2963",3098,15,5,0,56794.49926,4429.550075,0,0,0.927650161609488,0.0723498383905123
"2964",3099,10,6,1,28568.79975,4237.250005,4947.59994,0.131049580106033,0.756716237524013,0.112234182369954
"2965",3100,13,5,0,64461.84827,3533.899995,0,0,0.948027632827463,0.0519723671725374
"2966",3101,12,2,1,63045.247925,2369,3298.39996,0.048002806783408,0.917520279971088,0.0344769132455039
"2967",3102,13,1,1,35658.199595,1253.1,6596.79992,0.151622341438418,0.819576124732967,0.0288015338286145
"2968",3103,9,6,1,22661.550095,4411.000065,1649.19998,0.0574198985772529,0.789003106862902,0.153576994559845
"2969",3104,11,3,1,21985.750195,1759.90001,824.59999,0.0335609114052817,0.894811815936415,0.0716272726583035
"2970",3105,12,6,1,26702.20037,5075.05009,2473.79997,0.0722255212305324,0.779602378168581,0.148172100600887
"2971",3106,11,4,1,16604.40031,3205.250045,5772.19993,0.225636530027875,0.649069560059776,0.125293909912349
"2972",3107,15,7,0,68201.249195,4107.00003,0,0,0.943201500879653,0.0567984991203471
"2973",3108,12,6,1,18729.99996,3216.85,4122.99995,0.158152040162628,0.718454460791332,0.12339349904604
"2974",3109,15,4,1,28633.750185,3427.400015,5772.19993,0.152569093410074,0.756838875928538,0.0905920306613883
"2975",3110,9,4,1,16889.25008,3183.65,1649.19998,0.0759226766953765,0.777514606476774,0.14656271682785
"2976",3111,13,8,1,15572.000205,6468.750105,1649.19998,0.0696160169106037,0.657325153255946,0.27305882983345
"2977",3112,11,4,0,11377.15005,6617.8001,0,0,0.632241265197392,0.367758734802608
"2978",3113,14,4,1,49991.29922,2903,4122.99995,0.0723113863690222,0.876774241286813,0.0509143723441645
"2979",3114,11,6,1,20048.70015,2283.700005,824.59999,0.0356091024241776,0.865772769549724,0.0986181280260989
"2980",3115,12,10,0,69959.84804,6175.55003,0,0,0.918887269436457,0.081112730563543
"2981",3116,7,4,1,18935.64981,2485.299975,3298.39996,0.133433929048525,0.76602540136923,0.100540669582245
"2982",3117,13,3,1,27205.64968,2454.89996,1649.19998,0.0526736879092296,0.868919426382816,0.0784068857079541
"2983",3118,12,5,0,16148.80022,3425.849995,0,0,0.824985378672321,0.175014621327679
"2984",3119,13,7,0,20448.950025,3602.70004,0,0,0.85020985960366,0.14979014039634
"2985",3120,7,5,0,21342.5003,2733.10003,0,0,0.886478426600463,0.113521573399536
"2986",3121,11,3,0,22993.150295,3862.099955,0,0,0.856188271602496,0.143811728397504
"2987",3122,12,4,1,51951.54886,2578.500025,3298.39996,0.0570376696224524,0.898373549656293,0.0445887807212547
"2988",3123,9,5,0,18864.850135,3946.65,0,0,0.826988581345222,0.173011418654778
"2989",3124,16,2,0,35372.89981,1388.250045,0,0,0.962235946087764,0.0377640539122358
"2990",3125,6,7,0,15268.35024,6393.70013,0,0,0.704843261796921,0.295156738203079
"2991",3126,11,5,1,29285.09959,4262.750005,3298.39996,0.0895179292284962,0.794791870100278,0.115690200671225
"2992",3127,15,6,1,25808.850545,6505.299985,4122.99995,0.113153742696292,0.708311440521844,0.178534816781864
"2993",3128,12,3,0,17857.100125,2694.349965,0,0,0.868897330689525,0.131102669310475
"2994",3129,14,5,1,58194.09964,3236.749995,824.59999,0.01324542662477,0.934763141066946,0.0519914323082845
"2995",3130,13,6,0,25095.84991,2792.39999,0,0,0.899871809811917,0.100128190188083
"2996",3131,15,2,1,33622.40054,1655.75001,5772.19993,0.140612683265938,0.819052703493507,0.0403346132405542
"2997",3132,8,5,1,18404.650295,3946.8,1649.19998,0.068714804020034,0.766839651597731,0.164445544382234
"2998",3133,14,2,1,22869.5999,388.500005,4947.59994,0.175411351861105,0.810814836209571,0.0137738119293242
"2999",3134,19,7,1,45921.89937,5937.05007,11544.39986,0.182078706999789,0.724281916917597,0.0936393760826134
"3000",3135,12,1,0,46873.74891,311,0,0,0.9934088872531,0.00659111274690049
"3001",3136,17,7,0,22100.20004,5115.20003,0,0,0.812047590083433,0.187952409916567
"3002",3137,15,2,0,71554.847965,1625.2,0,0,0.97779176093493,0.0222082390650699
"3003",3138,12,3,0,11204.499875,2547.149985,0,0,0.814774953483291,0.185225046516709
"3004",3139,14,5,1,23169.15013,2894.50003,824.59999,0.0306676702797634,0.861683077208355,0.107649252511882
"3005",3140,12,4,1,16239.000025,1988.349995,4947.59994,0.213489131520869,0.700713488185672,0.0857973802934589
"3006",3141,9,5,0,13498.049875,2096.19998,0,0,0.865578658833154,0.134421341166846
"3007",3142,15,5,0,20937.800315,3611.149985,0,0,0.852900024609199,0.147099975390801
"3008",3143,11,6,1,28057.050265,6543.3,3298.39996,0.08703189261962,0.740315976079129,0.172652131301251
"3009",3144,15,6,0,23768.450035,2070.200015,0,0,0.919879714652508,0.0801202853474924
"3010",3145,12,5,0,62606.448575,4614.050005,0,0,0.931359479586294,0.0686405204137062
"3011",3146,13,4,1,29414.649925,2209.99996,2473.79997,0.0725487516447102,0.862638919073525,0.0648123292817647
"3012",3147,9,6,1,25140.74957,5518.400075,2473.79997,0.0746628355985565,0.758783925431687,0.166553238969757
"3013",3148,16,4,1,41531.14974,4071.250045,4947.59994,0.0978753702653952,0.821585558178754,0.0805390715558505
"3014",3149,12,5,0,33185.550245,2326.39999,0,0,0.934489658421881,0.0655103415781186
"3015",3150,5,5,0,10030.99997,2833.400045,0,0,0.779748760789758,0.220251239210242
"3016",3151,14,7,1,57285.448835,4383.900025,1649.19998,0.026046079864644,0.904718283733175,0.0692356364021813
"3017",3152,9,5,1,25869.90052,2218.65003,1649.19998,0.055458128157214,0.869934680967276,0.0746071908755097
"3018",3153,10,8,0,12514.89981,5204.09999,0,0,0.706298321082435,0.293701678917565
"3019",3154,14,6,0,22126.749875,4529.200075,0,0,0.830086712966686,0.169913287033314
"3020",3155,11,4,0,38098.40005,3638.30003,0,0,0.91282731928911,0.0871726807108896
"3021",3156,14,2,0,143224.24603,4634.4,0,0,0.968656550533679,0.0313434494663213
"3022",3157,11,5,1,28744.55055,3227.30005,9070.59989,0.221005319655805,0.70036146006934,0.078633220274855
"3023",3158,14,5,0,49681.19928,4047.25002,0,0,0.924672123005046,0.0753278769949536
"3024",3159,18,5,0,74924.898365,3699.850105,0,0,0.952942932384557,0.0470570676154431
"3025",3160,15,6,1,69395.69857,2521.8,2473.79997,0.0332538888089155,0.932846985224839,0.033899125966245
"3026",3161,10,5,1,20370.100515,3622.95005,4122.99995,0.146642215904413,0.724500779514978,0.128857004580609
"3027",3162,15,6,0,24355.100055,2830.95003,0,0,0.895867548939668,0.104132451060332
"3028",3163,13,4,1,33628.949535,3744.5,2473.79997,0.0620820759457837,0.843946569782195,0.0939713542720218
"3029",3164,12,7,1,20569.400045,4218.349995,4947.59994,0.166387815960725,0.691749048147575,0.1418631358917
"3030",3165,12,7,1,70328.748125,8927.10005,824.59999,0.0102971450447052,0.878226205478929,0.111476649476366
"3031",3166,7,8,1,12559.04988,10410.950035,2473.79997,0.0972260425400685,0.493599617068361,0.409174340391571
"3032",3167,12,6,0,24250.350305,4271.800055,0,0,0.850228681881193,0.149771318118807
"3033",3168,15,5,1,29639.850155,3549.300035,4122.99995,0.110500197242184,0.794375291796036,0.0951245109617797
"3034",3169,11,3,0,16112.049975,5436.300155,0,0,0.747716176774412,0.252283823225588
"3035",3170,18,4,1,26851.549595,3155.50002,6596.79992,0.180221479538436,0.733571740024912,0.0862067804366522
"3036",3171,13,6,0,30009.05015,4717.050105,0,0,0.86416412812375,0.13583587187625
"3037",3172,8,8,0,21065.10036,5974.550065,0,0,0.779044848173181,0.220955151826819
"3038",3173,14,6,1,21683.80015,7665.200105,1649.19998,0.0532030881630957,0.699518036067038,0.247278875769866
"3039",3174,16,5,0,31142.900415,3978.850105,0,0,0.886712648256691,0.113287351743309
"3040",3175,12,6,0,53920.64892,5203.05005,0,0,0.911997217010389,0.088002782989611
"3041",3176,10,4,0,17324.649975,3484.5,0,0,0.832549623401905,0.167450376598096
"3042",3177,9,5,1,11974.75022,2279.600035,1649.19998,0.103700114479501,0.752960819631731,0.143339065888768
"3043",3178,14,4,0,15371.75015,2643.75003,0,0,0.853251366679512,0.146748633320488
"3044",3179,8,5,0,19533.600445,1609.45002,0,0,0.923878059948621,0.0761219400513785
"3045",3180,10,8,0,19583.300115,6371.799995,0,0,0.754506822628472,0.245493177371528
"3046",3181,11,6,1,13491.95005,2251.500045,12368.99985,0.439982992382345,0.479927935003745,0.0800890726139094
"3047",3182,13,5,0,21658.650565,3198.44997,0,0,0.871326506263414,0.128673493736586
"3048",3183,19,3,0,77054.3491,4862.59994,0,0,0.940639879817477,0.0593601201825228
"3049",3184,11,5,0,54645.098795,4877.000135,0,0,0.918064043058436,0.0819359569415641
"3050",3185,11,5,1,19669.500315,4791.00005,4947.59994,0.168239358839469,0.66884634202828,0.162914299132251
"3051",3186,9,5,1,16742.55002,2635.25005,824.59999,0.0408169320254516,0.828740643204548,0.13044242477
"3052",3187,9,5,0,16255.600135,2097.1,0,0,0.885733435158096,0.114266564841904
"3053",3188,16,7,0,50679.848645,6190.200035,0,0,0.891151842161567,0.108848157838433
"3054",3189,13,5,0,32321.049955,3344.19998,0,0,0.906233659203432,0.0937663407965684
"3055",3190,16,3,0,61521.24921,728.5,0,0,0.988297141607071,0.0117028583929294
"3056",3191,10,7,0,38323.44895,4284.89996,0,0,0.899435202968065,0.100564797031935
"3057",3192,13,4,0,65577.19792,5983.100065,0,0,0.916390788838608,0.083609211161392
"3058",3193,12,3,0,67627.898615,1853.25002,0,0,0.973327297311454,0.0266727026885456
"3059",3194,10,5,0,31296.0506,3581.299985,0,0,0.897317315537716,0.102682684462284
"3060",3195,11,4,1,24794.54975,5571.250015,824.59999,0.0264376217194142,0.794941711063684,0.178620667216902
"3061",3196,17,2,0,25078.400355,890.84999,0,0,0.965695968186794,0.0343040318132064
"3062",3197,12,6,1,17366.650225,3872.29998,5772.19993,0.213696932605643,0.642943752420856,0.143359314973501
"3063",3198,12,6,0,73306.2981,7142.800015,0,0,0.911213423365051,0.0887865766349493
